Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL
click,8/5/2018 7:31,8/5/2018 7:34,9/18/2018 5:18,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,CA,Oakland,94607,807,99.100.16.40,TRUE,,,en-US,1533429208486-8739333,,CA0554E7-6B55-4491-8DB4-7233CA79A074,,08eb7150-9882-11e8-9a1b-c77772bc4bef,,E0509807-1F63-47C1-B69E-DF03593EB3BD,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,7/17/2018 18:47,7/17/2018 22:08,9/18/2018 5:18,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins4"",""af_revenue"":21.99}",21.99,EUR,25.725948,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_IT_purc_4_Apr_2017,1342727224,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,IT,FI,Castelfiorentino,50051,None,62.19.170.60,FALSE,,,it-IT,1531860541432-4671843,,65C6FD32-ED31-4CA4-BAC6-294A477B0392,,f2259470-8a0d-11e8-af0d-cfb722d20c20,,867574AB-9056-41E4-AB7E-A6575E68CDA1,ios,iPhone 6s,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,7/25/2018 12:41,7/25/2018 12:42,9/18/2018 5:15,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":12}",12,CNY,1.749156,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_CN_purc_2_Nov_2017,972342676,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,LN,Liaoyang,111000,156046,60.18.184.8,TRUE,,,zh-Hans-CN,1532550070585-6835084,,987BB4A8-0532-4667-8BB4-9D3583B90036,,2419b570-9008-11e8-8864-29fa24b35061,,2A414A07-E175-4B07-B641-B8E90539ED7C,ios,iPhone 6,11.4,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/901.1 Darwin/17.6.0,,
click,9/3/2018 3:41,9/3/2018 4:00,9/18/2018 5:15,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,FL,Fleming Island,32003,561,70.131.60.133,TRUE,,,en-US,1535932805284-5119788,,46673AC5-DB6C-4807-858E-F637FE3E8103,,87262b10-fbce-11e6-8005-d54a6958ffc0,,F3C4EDA2-5015-4FCC-B5DE-A04DA2A22169,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,11/19/2017 2:44,11/19/2017 2:45,9/18/2018 5:15,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,vungle_int,,,MTQ_iOS_PUSH_US,,,,,,,57dc2ba69d806cc96f00001b,,,Cascade iOS,,,,CPI,7,USD,,,,,,,,,,,,,,,,NA,US,AZ,Phoenix,85035,753,68.2.221.9,TRUE,,,en-US,1511034298125-7308118,,1D17F5D6-68FE-4E09-A58F-1A28A5558797,,0d102c60-ce66-11e7-90d7-370b931e48c9,,C7477687-0357-410C-9CB3-6794387E7B14,ios,iPad Pro (10.5 inch),11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_US&idfa=1d17f5d6-68fe-4e09-a58f-1a28a5558797&clickid=5a0f7c7e3763600001c7bc0c&af_siteid=57dc2ba69d806cc96f00001b&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=7&af_cost_currency=USD&af_sub2=Cascade%20iOS
click,8/5/2018 7:31,8/5/2018 7:34,9/18/2018 5:10,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,CA,Oakland,94607,807,99.100.16.40,TRUE,,,en-US,1533429208486-8739333,,CA0554E7-6B55-4491-8DB4-7233CA79A074,,08eb7150-9882-11e8-9a1b-c77772bc4bef,,E0509807-1F63-47C1-B69E-DF03593EB3BD,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,2/13/2018 14:47,2/13/2018 14:49,9/18/2018 5:07,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":12}",12,CNY,1.749156,SDK,,,googleadwords_int,UAC_Display,,972342676,972342676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,BJ,Beijing,100091,156001,117.136.38.137,FALSE,,,zh-Hans-CN,1518562073987-1311312,,90BC17F2-6904-4898-B2C5-FD164BFA9591,,1914ee90-10cd-11e8-b528-2da5c20fc4a0,,29A69CA7-F1AD-4E55-8D87-399AFC8E5D94,ios,iPhone X,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,https://itunes.apple.com/app/id1098189387?mt=8&gclid=EAIaIQobChMIuY_RnJGj2QIVQS-WCh3b_AinEAEYASAAEgKiq_D_BwE&referrer=network%3Dd%26campaignid%3D972342676%26loc_physical_ms%3D2156%26campaigntype%3Da
click,4/26/2018 6:35,4/26/2018 7:17,9/18/2018 5:04,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":12}",12,CNY,1.749156,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_CN_purc_2_Nov_2017,972342676,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,SH,Shanghai,200080,156073,223.104.210.101,FALSE,,,zh-Hans-CN,1524753450915-3614527,,5E037FCE-0684-4505-8A5F-9469C457D921,,daa26c20-4921-11e8-800b-2f180770d16d,,D5CF20A6-8185-406D-92E8-FB0517FC341C,ios,iPhone 7 Plus,11.4,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/901.1 Darwin/17.6.0,,
click,9/15/2018 20:22,9/15/2018 20:25,9/18/2018 5:03,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,vungle_int,,,MTQ_iOS_PUSH_US_18_SEPT_2018,,,,,,,56e923169a6cedb52200003b,,,Coin Master,,,,CPI,5,USD,,,,,,,,,,,,,,,,NA,US,IL,Bethany,61914,648,76.11.196.96,TRUE,,,en-US,1537024962011-6091691,,3C1F2D17-A65E-4B3A-BF75-385B7052E8B3,,6ce47ea0-b925-11e8-9cd0-8b476e88f935,,B31A04E5-471C-4CDC-860D-8569C12B2189,ios,iPhone X,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_US_18_SEPT_2018&idfa=3c1f2d17-a65e-4b3a-bf75-385b7052e8b3&clickid=5b9d0d0b97e4e20001aeaa10&af_siteid=56e923169a6cedb52200003b&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=5&af_cost_currency=USD&af_sub2=Coin%20Master
click,9/12/2018 4:39,9/12/2018 9:32,9/18/2018 5:00,af_purchase,"{""af_currency"":""CHF"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":5}",5,CHF,5.197251,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_DE-AT-CH_purc_4_Dec_2017,1006590854,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,CH,ZH,Opfikon,8152,None,178.198.91.175,TRUE,,,de-US,1536651089891-9372770,,C562DEF2-51CF-47BE-9A8A-D192ACD39BC3,,cf287870-b66e-11e8-8eb7-253a09a8c266,,23EF881D-E2E5-4C9E-A5D2-18695FE5AF3E,ios,iPhone 8 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,7/9/2018 13:21,7/9/2018 13:55,9/18/2018 5:00,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.29}",2.29,EUR,2.678278,SDK,,,googleadwords_int,UAC_Display,,MTQ_iOS_UAC_SE+DK+NO+CH_purch_15_Dec_2017,1019028433,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,LV,13,Baldone,lv-2125,None,212.3.197.193,FALSE,,,en-LV,1531153325810-3776640,,734A5AD2-C8FE-4CF4-A948-233231C634B6,,bd33a340-837f-11e8-8d57-7798d30e1535,,0B83D0B5-2DF6-4785-9417-993FF5C72E68,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/27/2018 22:21,8/27/2018 22:29,9/18/2018 4:59,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,chartboosts2s_int,Marketplace,,MTQ_iOS_PGT_US_AUG_2018_PLAYABLE,5b740c665b1afb0f6833f708,,,cs:vz:mahjongtreasurequest:pl:v1,5b73e2dee9a6085481e4646c,,Looper!,,5ae50708e2a7a20c1ed9e362,,,,,cpi,6,USD,,,,,,,,,,,,,,,,NA,US,ND,Mandaree,58757,687,173.0.17.151,TRUE,,,en-US,1535390508837-8427427,,79AD7186-03EC-4A14-AB94-064DE25C78ED,,ba9503a0-aa48-11e8-ad3c-313d6aaddeb2,,0978536A-BCD2-4EA8-ACF9-F751E05943C5,ios,iPhone X,11.2.2,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/893.14.2 Darwin/17.3.0,,https://app.appsflyer.com/s2s?redirect=false&af_cost_model=cpi&af_id=id1098189387&pid=chartboosts2s_int&af_cost_currency=USD&clickid=5b84792632000006021148cb&c=MTQ_iOS_PGT_US_AUG_2018_PLAYABLE&af_channel=Marketplace&af_cost_model=cpi&af_cost_value=6.0&af_siteid=Looper%21&af_c_id=5b740c665b1afb0f6833f708&af_ad=cs%3Avz%3Amahjongtreasurequest%3Apl%3Av1&af_lang=en-US&idfa=79AD7186-03EC-4A14-AB94-064DE25C78ED&af_sub1=5ae50708e2a7a20c1ed9e362&af_ad_id=5b73e2dee9a6085481e4646c&af_ip=174.217.7.228&af_ua=Mozilla%2F5.0+%28iPhone%3B+CPU+iPhone+OS+11_2_2+like+Mac+OS+X%29+AppleWebKit%2F604.4.7+%28KHTML%2C+like+Gecko%29+Mobile%2F15C202
click,2/13/2018 14:47,2/13/2018 14:49,9/18/2018 4:58,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":12}",12,CNY,1.747335,SDK,,,googleadwords_int,UAC_Display,,972342676,972342676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,BJ,Beijing,100091,156001,117.136.38.137,FALSE,,,zh-Hans-CN,1518562073987-1311312,,90BC17F2-6904-4898-B2C5-FD164BFA9591,,1914ee90-10cd-11e8-b528-2da5c20fc4a0,,29A69CA7-F1AD-4E55-8D87-399AFC8E5D94,ios,iPhone X,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,https://itunes.apple.com/app/id1098189387?mt=8&gclid=EAIaIQobChMIuY_RnJGj2QIVQS-WCh3b_AinEAEYASAAEgKiq_D_BwE&referrer=network%3Dd%26campaignid%3D972342676%26loc_physical_ms%3D2156%26campaigntype%3Da
click,8/5/2018 7:31,8/5/2018 7:34,9/18/2018 4:57,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,CA,Oakland,94607,807,99.100.16.40,TRUE,,,en-US,1533429208486-8739333,,CA0554E7-6B55-4491-8DB4-7233CA79A074,,08eb7150-9882-11e8-9a1b-c77772bc4bef,,E0509807-1F63-47C1-B69E-DF03593EB3BD,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,5/26/2018 7:25,5/26/2018 7:28,9/18/2018 4:55,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins6"",""af_revenue"":11800}",11800,JPY,105.390303,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,14,Fujisawa,252-0813,392001,112.138.37.129,TRUE,,,ja-JP,1527352038372-4420920,,B7D08A3D-C4B3-4823-B40F-60B841E62456,,6009cf00-60b6-11e8-81ed-4129c63695ff,,B0A203DA-3DF5-4AA0-978B-3EB3E4EA3810,ios,iPhone 7,11.3,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.17.5 CFNetwork/897.15 Darwin/17.5.0,,
click,9/2/2017 21:58,9/3/2017 1:22,9/18/2018 4:53,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins4"",""af_revenue"":19.99}",19.99,USD,19.99,SDK,,,vungle_int,,,MTQ_iOS_PUSH_US,,,,,,,586fefde34a7645e1f00020a,,,Letter Soup Cafe - Anagram Word Game,,,,CPI,7,USD,,,,,,,,,,,,,,,,NA,US,FL,Tampa,33612,539,173.168.160.115,TRUE,,,en-US,1504375121399-4440900,,EFBE2069-9148-4851-BDCF-B63BBE6B360A,,5a83fa40-9046-11e7-a708-89be8e654d51,,A945F694-BF1D-41A9-A0F6-E1362DB19660,ios,iPad Air 2,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_US&idfa=efbe2069-9148-4851-bdcf-b63bbe6b360a&clickid=59ab215f977a440bdea13205&af_siteid=586fefde34a7645e1f00020a&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=7&af_cost_currency=USD&af_sub2=Letter%20Soup%20Cafe%20-%20Anagram%20Word%20Game
click,6/7/2018 19:15,6/7/2018 19:33,9/18/2018 4:53,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,WA,Lacey,98503,819,24.17.233.223,TRUE,,,en-US,1528373768630-3926057,,F5C99F44-C59F-4A34-9C9D-B1DFD3262DBC,,9cddd6d0-6a89-11e8-b4b4-53e781b02a53,,71EC3954-79D7-44B0-9F28-99110CADE20A,ios,iPhone 7 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/5/2018 7:31,8/5/2018 7:34,9/18/2018 4:53,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,CA,Oakland,94607,807,99.100.16.40,TRUE,,,en-US,1533429208486-8739333,,CA0554E7-6B55-4491-8DB4-7233CA79A074,,08eb7150-9882-11e8-9a1b-c77772bc4bef,,E0509807-1F63-47C1-B69E-DF03593EB3BD,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,7/25/2018 12:41,7/25/2018 12:42,9/18/2018 4:51,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":12}",12,CNY,1.748405,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_CN_purc_2_Nov_2017,972342676,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,LN,Liaoyang,111000,156046,60.18.184.8,TRUE,,,zh-Hans-CN,1532550070585-6835084,,987BB4A8-0532-4667-8BB4-9D3583B90036,,2419b570-9008-11e8-8864-29fa24b35061,,2A414A07-E175-4B07-B641-B8E90539ED7C,ios,iPhone 6,11.4,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/901.1 Darwin/17.6.0,,
click,7/25/2018 12:41,7/25/2018 12:42,9/18/2018 4:51,af_purchase,"{""af_currency"":""CNY"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":30}",30,CNY,4.368338,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_CN_purc_2_Nov_2017,972342676,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,CN,LN,Liaoyang,111000,156046,60.18.184.8,TRUE,,,zh-Hans-CN,1532550070585-6835084,,987BB4A8-0532-4667-8BB4-9D3583B90036,,2419b570-9008-11e8-8864-29fa24b35061,,2A414A07-E175-4B07-B641-B8E90539ED7C,ios,iPhone 6,11.4,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/901.1 Darwin/17.6.0,,
click,8/26/2018 22:54,8/27/2018 12:48,9/18/2018 4:49,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,applovin_int,reward,,MTQ_iOS_CPI_US_JUL_2018,9649bcba74989f24aad83db792af16a3,,,Video_Portrait_Long_3PPlayableEndcard_Garden_Find_5_Diff _Timer,,INTER,629604e17753ae7d72fd69f15876e93c,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,VA,Cross Junction,22625,511,73.251.77.187,TRUE,,,en-US,1535309706082-9264601,,,,73b8d0f0-a9f7-11e8-9038-71c08fab3ad9,,336FA457-32F5-4852-B093-F6003ADE34B3,ios,iPhone 7,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/id1098189387?pid=applovin_int&af_click_lookback=7d&c=MTQ_iOS_CPI_US_JUL_2018&clickid=10badd1d486811f99b&idfa=&af_ad=Video_Portrait_Long_3PPlayableEndcard_Garden_Find_5_Diff%20_Timer&af_ad_type=INTER&af_channel=reward&af_siteid=629604e17753ae7d72fd69f15876e93c&af_c_id=9649bcba74989f24aad83db792af16a3
click,5/28/2018 3:46,5/28/2018 3:49,9/18/2018 4:46,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":600}",600,JPY,5.359805,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,23,Miyoshi,470-0227,392003,211.1.200.61,TRUE,,,ja-JP,1527511680182-1902394,,ADFDD37E-A3F4-4B42-9223-84639F3687CE,,16bcd4d0-622a-11e8-ad3a-9d9634d5b8e4,,249307DC-7B3F-4E83-8AC7-DA501FB39117,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,5/28/2018 3:46,5/28/2018 3:49,9/18/2018 4:46,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":600}",600,JPY,5.358829,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,23,Miyoshi,470-0227,392003,211.1.200.61,TRUE,,,ja-JP,1527511680182-1902394,,ADFDD37E-A3F4-4B42-9223-84639F3687CE,,16bcd4d0-622a-11e8-ad3a-9d9634d5b8e4,,249307DC-7B3F-4E83-8AC7-DA501FB39117,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/4/2018 6:09,8/4/2018 6:15,9/18/2018 4:42,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.subscriptionpack2"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,chartboosts2s_int,Marketplace,,MTQ_iOS_PGT_US_JUL_2018,5b4766f26828ac0bfa7b7513,,,Promo Video (For GP store),5b55efeb7811cf25f59ebdd5,,BINGO! Tropical Beach World,,,,,,58498f3943150f42499d6dce,cpi,5.5,USD,,,,,,,,,,,,,,,,NA,US,NM,Las Cruces,88005,765,70.90.203.155,TRUE,,,en-US,1533337793405-6851039,,ECF75A2C-343D-4F35-9734-385D0F65205D,,cb4ee180-97ad-11e8-ba89-bd33942388cb,,87AA5C63-8D26-4D77-9CC1-B0B1B888288F,ios,iPhone X,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/s2s?redirect=false&af_cost_model=cpi&af_id=id1098189387&pid=chartboosts2s_int&af_cost_currency=USD&clickid=5b6541d62d00000302717bdd&c=MTQ_iOS_PGT_US_JUL_2018&af_channel=Marketplace&af_cost_model=cpi&af_cost_value=5.5&af_siteid=BINGO%21+Tropical+Beach+World&af_c_id=5b4766f26828ac0bfa7b7513&af_sub5=58498f3943150f42499d6dce&af_ad=Promo+Video+%28For+GP+store%29&af_lang=en-US&idfa=ECF75A2C-343D-4F35-9734-385D0F65205D&af_ad_id=5b55efeb7811cf25f59ebdd5&af_ip=99.174.247.35&af_ua=Mozilla%2F5.0+%28iPhone%3B+CPU+iPhone+OS+11_4+like+Mac+OS+X%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Mobile%2F15F79
